model_name,feature,importance,importance_std,importance_type
logistic_regression,primary_activity_country_switzerland,0.000591852024077133,0.00033789060629140844,permutation_importance_roc_auc
logistic_regression,multiple_lines_yes,0.0005683432793407329,0.0008669981580114579,permutation_importance_roc_auc
logistic_regression,tenure_segment_25_48_months,0.0005414761424991643,0.0007191637750411827,permutation_importance_roc_auc
logistic_regression,customer_value_segment_established_value,0.00047740835464620267,0.0005569416640717052,permutation_importance_roc_auc
logistic_regression,activity_span_days,0.0004533829342013407,0.00041776394232442973,permutation_importance_roc_auc
logistic_regression,multiple_lines_no,0.00045079955565893173,0.0009997362879642878,permutation_importance_roc_auc
logistic_regression,avg_invoice_value,0.00041850732387817003,0.0011294009809115668,permutation_importance_roc_auc
logistic_regression,min_satisfaction_rating,0.0004148905939187819,0.0014437666714707898,permutation_importance_roc_auc
logistic_regression,activity_monetary_score,0.00040714045829133295,0.00023064000838722925,permutation_importance_roc_auc
logistic_regression,invoice_count,0.00039835697124701586,0.00019652974794196376,permutation_importance_roc_auc
logistic_regression,contract_one_year,0.00035857294169316933,0.0008549685724524339,permutation_importance_roc_auc
logistic_regression,customer_value_segment_high_value,0.00031775556072231035,0.0003787694610314491,permutation_importance_roc_auc
logistic_regression,primary_activity_country_france,0.0003125888036374369,0.00016256411110030913,permutation_importance_roc_auc
logistic_regression,tech_support_no,0.000281588261127963,0.0006084314437742279,permutation_importance_roc_auc
logistic_regression,no_tech_support_flag,0.000281588261127963,0.0006084314437742279,permutation_importance_roc_auc
logistic_regression,device_protection_no,0.00025213774574387446,0.0002317744111453378,permutation_importance_roc_auc
logistic_regression,primary_activity_country_eire,0.0002443876101165143,0.0005862917129451497,permutation_importance_roc_auc
logistic_regression,return_line_count,0.00024154589371987444,0.0002592565493304452,permutation_importance_roc_auc
logistic_regression,online_backup_no,0.0002312123795500054,0.00041587620625334706,permutation_importance_roc_auc
logistic_regression,support_to_tenure_ratio,0.0002257872846108011,0.0003876466030349193,permutation_importance_roc_auc
logistic_regression,total_charges_missing_flag,0.0002229455682140835,0.0006750700314309653,permutation_importance_roc_auc
logistic_regression,paperless_billing_yes,0.00021106202691884013,0.0005180483072402697,permutation_importance_roc_auc
logistic_regression,paperless_billing_no,0.00021106202691884013,0.0005180483072402697,permutation_importance_roc_auc
logistic_regression,primary_ticket_priority_medium,0.00019375339068435914,0.0001094755237521953,permutation_importance_roc_auc
logistic_regression,primary_ticket_priority_low,0.0001924617014131491,0.00013484765828333225,permutation_importance_roc_auc
logistic_regression,return_rate,0.000174119713761689,0.0005220383563305914,permutation_importance_roc_auc
logistic_regression,primary_ticket_channel_chat,0.00016714459169704378,0.0002396480124370348,permutation_importance_roc_auc
logistic_regression,refund_or_cancel_ticket_count,0.00016275284817485192,0.0014016279733578528,permutation_importance_roc_auc
logistic_regression,engagement_score,0.00015577772611021778,0.0001296848309032074,permutation_importance_roc_auc
logistic_regression,customer_value_segment_low_value,0.00015241933400501618,0.0003551952911531329,permutation_importance_roc_auc
logistic_regression,avg_monthly_spend,0.0001472525769200761,0.0002619041346774255,permutation_importance_roc_auc
logistic_regression,activity_recency_score,0.00014208581983518042,0.00012593009870959327,permutation_importance_roc_auc
logistic_regression,tenure_segment_7_12_months,0.00014027745485546418,0.0006247569194610257,permutation_importance_roc_auc
logistic_regression,primary_ticket_type_billing_inquiry,0.00013304399493658804,0.00042748982841709314,permutation_importance_roc_auc
logistic_regression,multiple_lines_no_phone_service,0.00012761889999733932,6.7930576141851e-05,permutation_importance_roc_auc
logistic_regression,phone_service_yes,0.00012761889999733932,6.7930576141851e-05,permutation_importance_roc_auc
logistic_regression,phone_service_no,0.00012761889999733932,6.7930576141851e-05,permutation_importance_roc_auc
logistic_regression,dependents_no,0.000119868764370068,0.00028929041574684243,permutation_importance_roc_auc
logistic_regression,dependents_yes,0.000119868764370068,0.00028929041574684243,permutation_importance_roc_auc
logistic_regression,payment_method_mailed_check,0.00011651037226484418,0.00014399155034680675,permutation_importance_roc_auc
logistic_regression,has_support_flag,0.00011599369655639347,0.00022435106988034873,permutation_importance_roc_auc
logistic_regression,primary_ticket_priority_nan,0.00011599369655639347,0.00022435106988034873,permutation_importance_roc_auc
logistic_regression,primary_ticket_type_nan,0.00011599369655639347,0.00022435106988034873,permutation_importance_roc_auc
logistic_regression,primary_ticket_channel_nan,0.00011599369655639347,0.00022435106988034873,permutation_importance_roc_auc
logistic_regression,online_backup_yes,0.00010591852024079972,0.00027061922947397324,permutation_importance_roc_auc
logistic_regression,primary_activity_country_channel_islands,0.00010540184453226021,0.00015945034271228956,permutation_importance_roc_auc
logistic_regression,primary_activity_country_united_kingdom,0.00010359347955255505,0.0001433551646319621,permutation_importance_roc_auc
logistic_regression,avg_unit_price,9.713503319639383e-05,0.0005156195772816535,permutation_importance_roc_auc
logistic_regression,complaint_frequency,8.757653258935072e-05,0.00039061409703279923,permutation_importance_roc_auc
logistic_regression,customer_value_segment_emerging_value,7.930972125345104e-05,8.688797302207719e-05,permutation_importance_roc_auc
logistic_regression,tech_support_yes,6.768451781237194e-05,0.00014596340242048258,permutation_importance_roc_auc
logistic_regression,primary_activity_country_canada,4.7534165181306597e-05,0.0003323959997138839,permutation_importance_roc_auc
logistic_regression,activity_status_active_0_30_days,4.081738097079235e-05,0.00017624171191667144,permutation_importance_roc_auc
logistic_regression,is_electronic_check,2.7900488258547627e-05,9.033554304693599e-05,permutation_importance_roc_auc
logistic_regression,payment_method_electronic_check,2.7900488258547627e-05,9.033554304693599e-05,permutation_importance_roc_auc
logistic_regression,activity_status_no_activity,2.557544757032515e-05,0.0001212067142762411,permutation_importance_roc_auc
logistic_regression,has_activity_flag,2.557544757032515e-05,0.0001212067142762411,permutation_importance_roc_auc
logistic_regression,no_activity_flag,2.557544757032515e-05,0.0001212067142762411,permutation_importance_roc_auc
logistic_regression,primary_activity_country_nan,2.557544757032515e-05,0.0001212067142762411,permutation_importance_roc_auc
logistic_regression,countries_count,2.1700379756672827e-05,9.783606192705442e-05,permutation_importance_roc_auc
logistic_regression,unresolved_ticket_count,1.80836497971848e-05,5.409078954579205e-05,permutation_importance_roc_auc
logistic_regression,open_ticket_count,1.80836497971848e-05,5.409078954579205e-05,permutation_importance_roc_auc
logistic_regression,purchase_frequency_per_active_day,1.3950244129279365e-05,4.3691950473334186e-05,permutation_importance_roc_auc
logistic_regression,activity_status_inactive_90_plus_days,1.2658554858080429e-05,1.1919989661410728e-05,permutation_importance_roc_auc
logistic_regression,device_protection_yes,1.1366865586837083e-05,0.0006624088873391866,permutation_importance_roc_auc
logistic_regression,primary_ticket_channel_phone,1.0591852024111059e-05,1.4170955748679336e-05,permutation_importance_roc_auc
logistic_regression,primary_activity_country_west_indies,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_czech_republic,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_european_community,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_rsa,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_united_arab_emirates,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_iceland,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_saudi_arabia,0.0,0.0,permutation_importance_roc_auc
logistic_regression,identity_confidence_score,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_korea,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_singapore,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_lebanon,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_lithuania,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_malta,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_poland,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_thailand,0.0,0.0,permutation_importance_roc_auc
logistic_regression,payment_method_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_brazil,0.0,0.0,permutation_importance_roc_auc
logistic_regression,paperless_billing_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,gender_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,partner_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,dependents_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,phone_service_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,multiple_lines_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,internet_service_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,online_security_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,online_backup_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_bermuda,0.0,0.0,permutation_importance_roc_auc
logistic_regression,tech_support_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,streaming_tv_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,streaming_movies_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,contract_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,device_protection_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,tenure_segment_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,customer_value_segment_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_belgium,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_bahrain,0.0,0.0,permutation_importance_roc_auc
logistic_regression,activity_status_nan,0.0,0.0,permutation_importance_roc_auc
logistic_regression,primary_activity_country_finland,-3.6167299594214162e-06,1.6789973194067777e-05,permutation_importance_roc_auc
logistic_regression,max_resolution_hours,-5.166757084995588e-06,6.931932039074595e-06,permutation_importance_roc_auc
logistic_regression,tenure_segment_13_24_months,-9.041824898581297e-06,5.1268837831446607e-05,permutation_importance_roc_auc
logistic_regression,recency_frequency_metrics,-1.3433568420828657e-05,5.467737620771354e-05,permutation_importance_roc_auc
logistic_regression,inactivity_days,-1.4208581983510271e-05,3.921718385668405e-05,permutation_importance_roc_auc
logistic_regression,primary_activity_country_norway,-1.4466919837741176e-05,0.0004242772800153405,permutation_importance_roc_auc
logistic_regression,payment_method_bank_transfer_automatic,-1.550027125470921e-05,1.3223264762328276e-05,permutation_importance_roc_auc
logistic_regression,return_amount,-1.756697408868968e-05,0.00034520317837156457,permutation_importance_roc_auc
logistic_regression,closed_ticket_count,-2.660879898732649e-05,7.538022360408956e-05,permutation_importance_roc_auc
logistic_regression,low_satisfaction_rate,-2.6867136841546292e-05,0.0002310707554856743,permutation_importance_roc_auc
logistic_regression,payment_method_credit_card_automatic,-3.074220465524302e-05,3.9677364136003603e-05,permutation_importance_roc_auc
logistic_regression,avg_resolution_hours,-3.0742204655265226e-05,2.6633868522767988e-05,permutation_importance_roc_auc
logistic_regression,primary_activity_country_austria,-3.5133948177357156e-05,0.0003460959859852643,permutation_importance_roc_auc
logistic_regression,primary_activity_country_portugal,-4.0300705262263924e-05,0.0001568355474904972,permutation_importance_roc_auc
logistic_regression,primary_activity_country_italy,-5.1150895140672506e-05,0.0001408393916652028,permutation_importance_roc_auc
logistic_regression,support_burden_score,-5.70926657883164e-05,0.00019661004326217274,permutation_importance_roc_auc
logistic_regression,activity_status_active_31_90_days,-6.432612570720365e-05,7.157823574840733e-05,permutation_importance_roc_auc
logistic_regression,partner_yes,-6.561781497841369e-05,5.5433789792275934e-05,permutation_importance_roc_auc
logistic_regression,partner_no,-6.561781497841369e-05,5.5433789792275934e-05,permutation_importance_roc_auc
logistic_regression,primary_activity_country_germany,-6.794285566664726e-05,0.00014964898927961163,permutation_importance_roc_auc
logistic_regression,avg_activity_mapping_confidence,-9.455165465397375e-05,0.00021152239072942016,permutation_importance_roc_auc
logistic_regression,primary_activity_country_spain,-0.0001082435609289889,5.729570198846936e-05,permutation_importance_roc_auc
logistic_regression,activity_line_count,-0.00011237696659688323,0.0002987401119256793,permutation_importance_roc_auc
logistic_regression,primary_activity_country_netherlands,-0.00016326952388329152,0.00016796649696906185,permutation_importance_roc_auc
logistic_regression,distinct_product_count,-0.00016352786173753353,0.00037587589622742985,permutation_importance_roc_auc
logistic_regression,primary_activity_country_sweden,-0.00016404453744609527,0.0002287428164780476,permutation_importance_roc_auc
logistic_regression,primary_ticket_channel_email,-0.00021132036477301553,0.00013032523850545633,permutation_importance_roc_auc
logistic_regression,gender_male,-0.0002133870676070071,0.0001438327178881801,permutation_importance_roc_auc
logistic_regression,gender_female,-0.0002133870676070071,0.0001438327178881801,permutation_importance_roc_auc
logistic_regression,primary_ticket_priority_high,-0.0002505877186183558,0.0008101979247692772,permutation_importance_roc_auc
logistic_regression,primary_ticket_channel_social_media,-0.00034927277894033495,0.00016648186105060357,permutation_importance_roc_auc
logistic_regression,primary_ticket_type_cancellation_request,-0.00037794828076154197,0.0005157112727635834,permutation_importance_roc_auc
logistic_regression,online_security_yes,-0.0006246609315662899,0.0002124058802013392,permutation_importance_roc_auc
logistic_regression,primary_activity_country_unspecified,-0.0007918055232633448,0.00044044482848582146,permutation_importance_roc_auc
logistic_regression,primary_ticket_priority_critical,-0.0009411248030173347,0.0006365541709417655,permutation_importance_roc_auc
logistic_regression,primary_activity_country_denmark,-0.001557518923247836,0.0011418588390396946,permutation_importance_roc_auc
logistic_regression,primary_activity_country_usa,-0.002186571598336284,0.0006003676133565451,permutation_importance_roc_auc
